,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
93,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,46,0.853744,0.5131578947368421,1.0,0.02631578947368421,0.05128205128205128,9521,
94,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,46,0.9227839999999999,0.7147368421052631,0.9636363636363636,0.4463157894736842,0.6100719424460431,15946,
95,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,46,0.9343219999999999,0.8131578947368421,0.9460269865067467,0.6642105263157895,0.7804576376004947,29107,
96,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,46,0.8397540000000001,0.5157894736842106,0.96875,0.03263157894736842,0.06313645621181263,9682,
97,PL,2000,0.05,0.0,4,SybilGAT_L2,46,0.855471,0.5147368421052632,1.0,0.029473684210526315,0.05725971370143149,2397,
98,PL,2000,0.05,0.0,4,SybilGAT_L4,46,0.934787,0.6805263157894736,0.9750692520775623,0.3705263157894737,0.5369946605644547,1714,
99,PL,2000,0.05,0.0,4,SybilGAT_L8,46,0.982971,0.8852631578947369,0.9803149606299213,0.7863157894736842,0.8726635514018691,2058,
100,PL,2000,0.05,0.0,6,SybilRank,42,0.817613,0.7489473684210526,0.7481636935991606,0.7505263157894737,0.7493431424067262,87,
101,PL,2000,0.05,0.0,6,SybilBelief,42,0.5223479999999999,0.5,inf,0.0,0.0,136,
102,PL,2000,0.05,0.0,6,SybilSCAR,42,0.7605270000000001,0.631578947368421,0.744140625,0.4010526315789474,0.521203830369357,39,
103,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,42,0.7864880000000001,0.5163157894736842,1.0,0.03263157894736842,0.06320081549439348,9567,
104,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,42,0.8153519999999999,0.7152631578947368,0.7876230661040787,0.5894736842105263,0.6742925948223961,16118,
105,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,42,0.7912170000000001,0.6736842105263158,0.7806122448979592,0.4831578947368421,0.5968790637191157,30493,
106,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,42,0.743797,0.5052631578947369,0.8125,0.01368421052631579,0.026915113871635612,10918,
107,PL,2000,0.05,0.0,6,SybilGAT_L2,42,0.7712424999999998,0.5036842105263157,1.0,0.007368421052631579,0.014629049111807733,1088,
108,PL,2000,0.05,0.0,6,SybilGAT_L4,42,0.8186279999999999,0.7189473684210527,0.749400479616307,0.6578947368421053,0.7006726457399103,2458,
109,PL,2000,0.05,0.0,6,SybilGAT_L8,42,0.8565435,0.7147368421052631,0.8481228668941979,0.5231578947368422,0.6471354166666666,4430,
110,PL,2000,0.05,0.0,6,SybilRank,43,0.845009,0.7636842105263157,0.7612095933263816,0.7684210526315789,0.7647983237297015,87,
111,PL,2000,0.05,0.0,6,SybilBelief,43,0.514694,0.5,inf,0.0,0.0,137,
112,PL,2000,0.05,0.0,6,SybilSCAR,43,0.7115769999999999,0.5873684210526315,0.6653386454183267,0.35157894736842105,0.46005509641873277,37,
113,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,43,0.7834620000000001,0.5036842105263157,1.0,0.007368421052631579,0.014629049111807733,9628,
114,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,43,0.8064605,0.5821052631578948,0.8939393939393939,0.1863157894736842,0.3083623693379791,16620,
115,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,43,0.719735,0.6405263157894737,0.6763540290620872,0.5389473684210526,0.5998828353837141,30659,
116,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,43,0.8003959999999999,0.5,inf,0.0,0.0,10822,
117,PL,2000,0.05,0.0,6,SybilGAT_L2,43,0.7624879999999999,0.5536842105263158,0.75,0.16105263157894736,0.2651646447140381,2154,
118,PL,2000,0.05,0.0,6,SybilGAT_L4,43,0.8154714999999999,0.6210526315789474,0.8549382716049383,0.29157894736842105,0.434850863422292,2125,
119,PL,2000,0.05,0.0,6,SybilGAT_L8,43,0.8396825,0.7189473684210527,0.8023255813953488,0.5810526315789474,0.673992673992674,4785,
120,PL,2000,0.05,0.0,6,SybilRank,44,0.896795,0.81,0.8096740273396424,0.8105263157894737,0.8100999473961074,88,
121,PL,2000,0.05,0.0,6,SybilBelief,44,0.522475,0.5,inf,0.0,0.0,103,
122,PL,2000,0.05,0.0,6,SybilSCAR,44,0.777386,0.5868421052631579,0.7777777777777778,0.2431578947368421,0.37048917401764236,37,
123,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,44,0.8016850000000001,0.5078947368421053,1.0,0.015789473684210527,0.031088082901554404,9345,
124,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,44,0.831942,0.6373684210526316,0.9453924914675768,0.29157894736842105,0.4456958970233307,15817,
125,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,44,0.17028700000000002,0.5,inf,0.0,0.0,383,
126,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,44,0.8004849999999999,0.5005263157894737,1.0,0.0010526315789473684,0.002103049421661409,10770,
127,PL,2000,0.05,0.0,6,SybilGAT_L2,44,0.8522989999999999,0.5073684210526316,1.0,0.014736842105263158,0.029045643153526972,7219,
128,PL,2000,0.05,0.0,6,SybilGAT_L4,44,0.8470679999999999,0.7452631578947368,0.7703016241299304,0.6989473684210527,0.7328918322295805,3705,
129,PL,2000,0.05,0.0,6,SybilGAT_L8,44,0.8986145000000001,0.791578947368421,0.7748015873015873,0.8221052631578948,0.797752808988764,6740,
130,PL,2000,0.05,0.0,6,SybilRank,45,0.783843,0.7136842105263158,0.7127882599580713,0.7157894736842105,0.7142857142857143,88,
131,PL,2000,0.05,0.0,6,SybilBelief,45,0.510834,0.5,0.5,1.0,0.6666666666666666,80,
132,PL,2000,0.05,0.0,6,SybilSCAR,45,0.7581680000000001,0.5210526315789473,0.5109409190371991,0.9831578947368421,0.6724262059035278,36,
133,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,45,0.783999,0.5005263157894737,0.6666666666666666,0.002105263157894737,0.004197271773347324,10042,
134,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,45,0.7991489999999999,0.6078947368421053,0.8078078078078078,0.2831578947368421,0.4193296960249415,17046,
135,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,45,0.749158,0.6789473684210526,0.6683168316831684,0.7105263157894737,0.6887755102040817,4626,
136,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,45,0.8143520000000001,0.5068421052631579,0.8823529411764706,0.015789473684210527,0.031023784901758014,10615,
137,PL,2000,0.05,0.0,6,SybilGAT_L2,45,0.8279890000000001,0.5210526315789473,0.9347826086956522,0.045263157894736845,0.08634538152610442,3794,
138,PL,2000,0.05,0.0,6,SybilGAT_L4,45,0.840796,0.6847368421052632,0.8517034068136272,0.4473684210526316,0.5866114561766735,2511,
139,PL,2000,0.05,0.0,6,SybilGAT_L8,45,0.8816494999999999,0.7263157894736842,0.8719723183391004,0.5305263157894737,0.6596858638743456,3621,
140,PL,2000,0.05,0.0,6,SybilRank,46,0.847857,0.7684210526315789,0.7661795407098121,0.7726315789473684,0.7693920335429769,88,
141,PL,2000,0.05,0.0,6,SybilBelief,46,0.5168685000000001,0.5,inf,0.0,0.0,115,
142,PL,2000,0.05,0.0,6,SybilSCAR,46,0.746764,0.5931578947368421,0.697986577181208,0.32842105263157895,0.44667143879742305,36,
143,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,46,0.7728900000000001,0.5047368421052632,1.0,0.009473684210526316,0.018769551616266946,9403,
144,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,46,0.795803,0.6794736842105263,0.7904599659284497,0.4884210526315789,0.6037735849056604,16403,
145,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,46,0.16439600000000001,0.5,inf,0.0,0.0,574,
146,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,46,0.788025,0.5957894736842105,0.85,0.2326315789473684,0.3652892561983471,10535,
147,PL,2000,0.05,0.0,6,SybilGAT_L2,46,0.761949,0.5126315789473684,0.9615384615384616,0.02631578947368421,0.05122950819672131,1321,
148,PL,2000,0.05,0.0,6,SybilGAT_L4,46,0.819184,0.598421052631579,0.9269406392694064,0.21368421052631578,0.3473053892215569,1327,
149,PL,2000,0.05,0.0,6,SybilGAT_L8,46,0.862117,0.7368421052631579,0.6749611197511665,0.9136842105263158,0.776386404293381,2427,
150,PL,2000,0.05,0.0,8,SybilRank,42,0.6008969999999999,0.5857894736842105,0.5849843587069864,0.5905263157894737,0.5877422734415925,95,
151,PL,2000,0.05,0.0,8,SybilBelief,42,0.51393,0.5,inf,0.0,0.0,125,
152,PL,2000,0.05,0.0,8,SybilSCAR,42,0.672945,0.5810526315789474,0.6336805555555556,0.38421052631578945,0.4783748361730013,40,
153,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,42,0.7302765,0.5026315789473684,1.0,0.005263157894736842,0.010471204188481676,9792,
154,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,42,0.717386,0.6121052631578947,0.7059961315280464,0.38421052631578945,0.49761417859577367,17374,
155,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,42,0.677018,0.5978947368421053,0.6409090909090909,0.44526315789473686,0.5254658385093167,30995,
156,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,42,0.69737,0.5031578947368421,0.875,0.007368421052631579,0.014613778705636743,11122,
157,PL,2000,0.05,0.0,8,SybilGAT_L2,42,0.7148415,0.5021052631578947,1.0,0.004210526315789474,0.008385744234800839,853,
158,PL,2000,0.05,0.0,8,SybilGAT_L4,42,0.7290675,0.6289473684210526,0.6296296296296297,0.6263157894736842,0.6279683377308707,3194,
159,PL,2000,0.05,0.0,8,SybilGAT_L8,42,0.707738,0.5773684210526315,0.7261538461538461,0.24842105263157896,0.37019607843137253,1517,
160,PL,2000,0.05,0.0,8,SybilRank,43,0.611291,0.578421052631579,0.5778474399164054,0.5821052631578948,0.5799685369690614,100,
161,PL,2000,0.05,0.0,8,SybilBelief,43,0.5100875,0.5,inf,0.0,0.0,109,
162,PL,2000,0.05,0.0,8,SybilSCAR,43,0.6291880000000001,0.5221052631578947,0.5507246376811594,0.24,0.3343108504398827,42,
163,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,43,0.733911,0.4994736842105263,0.0,0.0,0.0,10289,
164,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,43,0.719316,0.5515789473684211,0.7916666666666666,0.14,0.23792486583184258,17283,
165,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,43,0.617418,0.5542105263157895,0.6075156576200418,0.3063157894736842,0.4072778166550035,8987,
166,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,43,0.7620254999999999,0.5,inf,0.0,0.0,10670,
167,PL,2000,0.05,0.0,8,SybilGAT_L2,43,0.747729,0.5089473684210526,0.7297297297297297,0.028421052631578948,0.0547112462006079,2854,
168,PL,2000,0.05,0.0,8,SybilGAT_L4,43,0.730151,0.6173684210526316,0.6801292407108239,0.4431578947368421,0.5366475462077757,2448,
169,PL,2000,0.05,0.0,8,SybilGAT_L8,43,0.6828265,0.6021052631578947,0.6426470588235295,0.46,0.5361963190184049,3254,
170,PL,2000,0.05,0.0,8,SybilRank,44,0.684976,0.6226315789473684,0.6217345872518286,0.6263157894736842,0.6240167802831673,95,
