,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
146,BA,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,46,0.771875,0.5,inf,0.0,0.0,9103,
147,BA,2000,0.05,0.0,6,SybilGAT_L2,46,0.7904355000000001,0.5305263157894737,0.9264705882352942,0.06631578947368422,0.1237721021611002,1842,
148,BA,2000,0.05,0.0,6,SybilGAT_L4,46,0.8933199999999999,0.7763157894736842,0.8832116788321168,0.6368421052631579,0.7400611620795107,1967,
149,BA,2000,0.05,0.0,6,SybilGAT_L8,46,0.9524099999999999,0.8557894736842105,0.9225,0.7768421052631579,0.8434285714285714,905,
150,BA,2000,0.05,0.0,8,SybilRank,42,0.7603650000000001,0.6905263157894737,0.6901260504201681,0.6915789473684211,0.6908517350157729,94,
151,BA,2000,0.05,0.0,8,SybilBelief,42,0.5127895,0.5,inf,0.0,0.0,77,
152,BA,2000,0.05,0.0,8,SybilSCAR,42,0.72305,0.5031578947368421,0.65,0.01368421052631579,0.026804123711340205,40,
153,BA,2000,0.05,0.0,8,SybilGCN_L2_noDropout,42,0.751833,0.5063157894736842,0.875,0.014736842105263158,0.028985507246376812,8620,
154,BA,2000,0.05,0.0,8,SybilGCN_L4_noDropout,42,0.7610935000000001,0.6263157894736842,0.7777777777777778,0.35368421052631577,0.48625180897250364,14770,
155,BA,2000,0.05,0.0,8,SybilGCN_L8_noDropout,42,0.5660395,0.5189473684210526,0.5171102661596958,0.5726315789473684,0.5434565434565435,3358,
156,BA,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,42,0.748548,0.51,0.88,0.023157894736842106,0.04512820512820513,9266,
157,BA,2000,0.05,0.0,8,SybilGAT_L2,42,0.7781545,0.5152631578947369,0.8222222222222222,0.03894736842105263,0.0743718592964824,6917,
158,BA,2000,0.05,0.0,8,SybilGAT_L4,42,0.8130539999999999,0.6873684210526316,0.6334332833583208,0.8894736842105263,0.7399299474605955,2098,
159,BA,2000,0.05,0.0,8,SybilGAT_L8,42,0.8400705,0.6257894736842106,0.9023569023569024,0.28210526315789475,0.429831595829992,1241,
160,BA,2000,0.05,0.0,8,SybilRank,43,0.7535099999999999,0.6863157894736842,0.6855345911949685,0.6884210526315789,0.6869747899159664,95,
161,BA,2000,0.05,0.0,8,SybilBelief,43,0.509049,0.5,0.5,1.0,0.6666666666666666,87,
162,BA,2000,0.05,0.0,8,SybilSCAR,43,0.6793720000000001,0.5463157894736842,0.5294117647058824,0.8336842105263158,0.6475878986099755,40,
163,BA,2000,0.05,0.0,8,SybilGCN_L2_noDropout,43,0.7326439999999999,0.5094736842105263,1.0,0.018947368421052633,0.0371900826446281,8762,
164,BA,2000,0.05,0.0,8,SybilGCN_L4_noDropout,43,0.7769284999999999,0.671578947368421,0.7595541401273885,0.5021052631578947,0.6045627376425855,15315,
165,BA,2000,0.05,0.0,8,SybilGCN_L8_noDropout,43,0.702504,0.5436842105263158,0.8738738738738738,0.10210526315789474,0.1828463713477851,2757,
166,BA,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,43,0.7045935000000001,0.5,inf,0.0,0.0,9739,
167,BA,2000,0.05,0.0,8,SybilGAT_L2,43,0.7133529999999999,0.5163157894736842,1.0,0.03263157894736842,0.06320081549439348,1278,
168,BA,2000,0.05,0.0,8,SybilGAT_L4,43,0.7884835000000001,0.6821052631578948,0.644891122278057,0.8105263157894737,0.7182835820895522,1621,
169,BA,2000,0.05,0.0,8,SybilGAT_L8,43,0.8506585,0.7510526315789474,0.8125819134993447,0.6526315789473685,0.7238762405137186,1644,
170,BA,2000,0.05,0.0,8,SybilRank,44,0.7448670000000001,0.6810526315789474,0.6825902335456475,0.6768421052631579,0.6797040169133193,94,
171,BA,2000,0.05,0.0,8,SybilBelief,44,0.508653,0.5,inf,0.0,0.0,116,
172,BA,2000,0.05,0.0,8,SybilSCAR,44,0.702045,0.6236842105263158,0.6680972818311874,0.49157894736842106,0.5664038811400849,40,
173,BA,2000,0.05,0.0,8,SybilGCN_L2_noDropout,44,0.7564389999999999,0.5,inf,0.0,0.0,8838,
174,BA,2000,0.05,0.0,8,SybilGCN_L4_noDropout,44,0.7858799999999999,0.5942105263157895,0.8565737051792829,0.22631578947368422,0.35803497085761865,15219,
175,BA,2000,0.05,0.0,8,SybilGCN_L8_noDropout,44,0.17298249999999998,0.5,inf,0.0,0.0,249,
176,BA,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,44,0.685639,0.5,0.5,0.003157894736842105,0.006276150627615063,9862,
